procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 15144076  24076 392600    0    0    20    67 12721    5 10  2 89  0  0  0 2026-09-21 22:07:12
 0  0      0 15121768  24076 392736    0    0     0     0 3223 2502  2  1 98  0  0  0 2026-09-21 22:07:13
 0  0      0 15124968  24076 392736    0    0     0     0   55   67  0  0 100  0  0  0 2026-09-21 22:07:14
 0  0      0 15116584  24076 392728    0    0     0     8 9319 10953  2  1 97  0  0  0 2026-09-21 22:07:15
 0  0      0 15107788  24076 392696    0    0     0     0 5303 5741  1  0 98  0  0  0 2026-09-21 22:07:16
 7  0      0 15095720  24076 392696    0    0     0     0 11038 12165  3  1 96  0  0  0 2026-09-21 22:07:17
 0  0      0 15070492  24076 392696    0    0     0     0 16072 16485  7  1 91  0  0  0 2026-09-21 22:07:18
 0  0      0 15026896  24076 392696    0    0     0     0 21575 19150 12  2 86  0  0  0 2026-09-21 22:07:19
 8  0      0 14988040  24076 392696    0    0     0     0 17620 12743 20  2 78  0  0  0 2026-09-21 22:07:20
 0  0      0 14948272  24076 392696    0    0     0     0 27244 18443 23  3 74  0  0  0 2026-09-21 22:07:21
 0  0      0 14918032  24076 392696    0    0     0     0 30030 22583 24  3 73  0  0  0 2026-09-21 22:07:22
 9  0      0 14856556  24076 392696    0    0     0     0 34725 24092 27  3 70  0  0  0 2026-09-21 22:07:23
 0  0      0 14826316  24076 392696    0    0     0     0 38188 27837 30  4 66  0  0  0 2026-09-21 22:07:24
 2  0      0 14747692  24076 392696    0    0     0     0 44589 33908 25  4 71  0  0  0 2026-09-21 22:07:25
 8  0      0 14612116  24076 392696    0    0     0     0 52910 35263 29  6 65  0  0  0 2026-09-21 22:07:26
 0  0      0 14416328  24076 392696    0    0     0     4 71882 40053 42  8 50  0  0  0 2026-09-21 22:07:27
 0  0      0 14222300  24076 392696    0    0     0     0 73239 42485 44  8 48  0  0  0 2026-09-21 22:07:28
 8  0      0 13897868  24076 392728    0    0     0     0 85701 34102 64 11 25  0  0  0 2026-09-21 22:07:29
 4  0      0 13609236  24076 392888    0    0     0     0 94532 39786 60 13 28  0  0  0 2026-09-21 22:07:30
