procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2015880  81660 854056    0    0  1499  7086 8314   47 23  6 64  6  0  0 2026-09-21 18:44:06
 2  0      0 2143880  81804 728152    0    0   112  6072 2946 5457  4  2 78 16  0  0 2026-09-21 18:44:07
 0  1      0 2130684  81980 743424    0    0     0 32224 4671 9204 17  2 44 37  0  0 2026-09-21 18:44:08
 0  0      0 2097048  82028 753312    0    0     0 17440 3523 5543 14  3 71 13  0  0 2026-09-21 18:44:09
 0  0      0 2097628  82056 753324    0    0     0  3404 1799 3149  1  1 92  6  0  0 2026-09-21 18:44:10
 0  0      0 2104080  82076 753328    0    0     0  2884 2968 4832  3  2 91  5  0  0 2026-09-21 18:44:11
 0  0      0 2109272  82084 753376    0    0     0  2952 3131 4805  3  2 91  5  0  0 2026-09-21 18:44:12
 0  0      0 2113532  82096 753456    0    0     0  3196 3936 5689  4  2 90  5  0  0 2026-09-21 18:44:13
 1  0      0 2114380  82104 753484    0    0     0  2956 3678 5339  4  2 90  5  0  0 2026-09-21 18:44:14
 0  0      0 2113316  82120 754612    0    0     0  4172 5451 7257  8  3 85  5  0  0 2026-09-21 18:44:15
 0  0      0 2117112  82168 754644    0    0     0  5836 5692 7362  7  2 83  9  0  0 2026-09-21 18:44:16
 1  0      0 2117112  82188 754784    0    0     0  6460 7437 9656  9  4 78 10  0  0 2026-09-21 18:44:17
 0  0      0 2117112  82216 754876    0    0     0  6068 8375 10735 12  4 77  8  0  0 2026-09-21 18:44:18
15  0      0 2116888  82268 755068    0    0     0  6592 8884 11886 13  4 73  9  0  0 2026-09-21 18:44:19
 1  0      0 2116872  82316 755276    0    0     0  6940 11288 14577 21  6 64 10  0  0 2026-09-21 18:44:20
 0  0      0 2116872  82360 755588    0    0     0  7320 13650 16840 22  8 60 10  0  0 2026-09-21 18:44:21
 0  0      0 2116632  82400 755872    0    0     0  8424 15965 19174 31  9 52  8  0  0 2026-09-21 18:44:22
 1  0      0 2108440  82440 764336    0    0     0 14312 16570 19370 35  9 48  8  0  0 2026-09-21 18:44:23
14  1      0 2098984  82480 773832    0    0     0 21292 17438 20453 35 11 45  8  0  0 2026-09-21 18:44:24
 1  0      0 2096936  82492 775896    0    0     0  7608 17240 18909 39 10 45  6  0  0 2026-09-21 18:44:25
 5  0      0 2095672  82568 777060    0    0     0  9768 17379 19816 37 10 44  9  0  0 2026-09-21 18:44:26
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 2094648  82608 778268    0    0     0  8056 15635 17990 31  9 52  8  0  0 2026-09-21 18:44:27
 5  0      0 2085180  82664 787740    0    0     0 17792 19227 21299 48 13 32  6  0  0 2026-09-21 18:44:28
 4  0      0 2085180  82700 787888    0    0     0  9072 18776 22055 64 12 18  6  0  0 2026-09-21 18:44:29
 1  0      0 2081084  82712 792144    0    0     0 13828 20531 24182 68 14 13  6  0  0 2026-09-21 18:44:30
26  0      0 2081084  82780 792188    0    0     0  6972 17402 19939 45 10 39  6  0  0 2026-09-21 18:44:31
10  0      0 2072508  82832 801052    0    0     0 18140 19393 20794 63 13 22  3  0  0 2026-09-21 18:44:32
12  0      0 2071484  82868 802120    0    0     0 11148 16370 18163 47 12 35  6  0  0 2026-09-21 18:44:33
 1  0      0 2069184  82924 804236    0    0     0 10320 18455 20658 60 14 22  5  0  0 2026-09-21 18:44:34
 0  0      0 2068160  82960 805304    0    0     0 10856 14024 15057 45  9 35 12  0  0 2026-09-21 18:44:35
19  0      0 2067136  83008 806388    0    0     0 11196 19080 18185 59 15 18  9  0  0 2026-09-21 18:44:36
46  0      0 2066112  83036 807448    0    0     0 11448 16809 17048 53 11 31  4  0  0 2026-09-21 18:44:37
 0  0      0 2066112  83080 807476    0    0     0  8488 14314 16010 40  8 48  4  0  0 2026-09-21 18:44:38
 7  0      0 2062800  83112 810644    0    0     0 16172 18842 15800 64 13 21  3  0  0 2026-09-21 18:44:39
44  0      0 2062800  83140 810680    0    0     0 10992 14704 15720 47 10 37  7  0  0 2026-09-21 18:44:40
