procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 15139752  21472 390900    0    0    97   113 29570   17 21  3 75  0  0  0 2026-09-21 18:44:06
 0  0      0 15115852  21472 390904    0    0     0     0 3067 2814  1  1 98  0  0  0 2026-09-21 18:44:07
 0  0      0 15116332  21480 390904    0    0     0    64   91   64  0  0 100  0  0  0 2026-09-21 18:44:08
 0  0      0 15097412  21480 390904    0    0     0     0 10990 12505  2  1 97  0  0  0 2026-09-21 18:44:09
 0  0      0 15095824  21480 390904    0    0     0     0 5093 5498  1  0 98  0  0  0 2026-09-21 18:44:10
 0  0      0 15080088  21480 390904    0    0     0     0 12825 13921  4  1 95  0  0  0 2026-09-21 18:44:11
 0  0      0 15056336  21480 390904    0    0     0     0 15340 15085  8  1 91  0  0  0 2026-09-21 18:44:12
 2  0      0 15033656  21480 390904    0    0     0     0 20466 19531 10  2 89  0  0  0 2026-09-21 18:44:13
 1  0      0 14992832  21480 390904    0    0     0     0 19264 14870 19  2 79  0  0  0 2026-09-21 18:44:14
 0  0      0 14970656  21480 390904    0    0     0  7516 25956 21071 16  2 81  0  0  0 2026-09-21 18:44:15
 0  0      0 14908916  21480 390904    0    0     0     0 28169 21567 23  3 74  0  0  0 2026-09-21 18:44:16
 1  0      0 14844656  21480 390904    0    0     0     0 38773 29837 22  4 74  0  0  0 2026-09-21 18:44:17
 0  0      0 14792744  21480 390904    0    0     0     0 41729 33710 25  4 71  0  0  0 2026-09-21 18:44:18
 8  0      0 14572496  21480 390904    0    0     0     0 47864 29078 39  6 55  0  0  0 2026-09-21 18:44:19
 0  0      0 14506772  21480 390908    0    0     0     0 58591 35922 41  6 53  0  0  0 2026-09-21 18:44:20
 6  0      0 14209672  21480 390908    0    0     0     0 71123 30905 53  9 38  0  0  0 2026-09-21 18:44:21
 8  0      0 14093504  21480 390908    0    0     0     0 76886 39585 54  8 38  0  0  0 2026-09-21 18:44:22
 9  0      0 13760360  21480 390908    0    0     0     0 94430 35276 61 12 26  0  0  0 2026-09-21 18:44:23
 9  0      0 13481944  21480 391044    0    0     0     0 97097 36359 61 12 26  0  0  0 2026-09-21 18:44:24
 8  0      0 13188220  21480 391184    0    0     0    12 100195 29758 70 14 16  0  0  0 2026-09-21 18:44:25
 3  0      0 12936912  21480 391420    0    0     0     0 96594 35514 66 13 21  0  0  0 2026-09-21 18:44:26
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 8  0      0 12442532  21480 391680    0    0     0     0 101441 23635 73 14 12  0  0  0 2026-09-21 18:44:27
 8  0      0 12281040  21480 391916    0    0     0     0 98813 36079 67 13 20  0  0  0 2026-09-21 18:44:28
 8  0      0 11900580  21480 392080    0    0     0     0 99575 19286 76 13 11  0  0  0 2026-09-21 18:44:29
 8  0      0 11666236  21480 392320    0    0     0     0 104525 32360 69 13 18  0  0  0 2026-09-21 18:44:30
 9  0      0 11359580  21480 392512    0    0     0     0 101802 25701 73 14 13  0  0  0 2026-09-21 18:44:31
 3  0      0 10993956  21480 392676    0    0     0     0 106728 29908 71 14 15  0  0  0 2026-09-21 18:44:32
 8  0      0 10781800  21480 392868    0    0     0     0 99747 28492 73 13 14  0  0  0 2026-09-21 18:44:33
 8  0      0 10588420  21480 392988    0    0     0     0 104467 28955 72 13 14  0  0  0 2026-09-21 18:44:34
 8  0      0 10577376  21480 393216    0    0     0     0 95297 37647 68 12 21  0  0  0 2026-09-21 18:44:35
 8  0      0 10330948  21480 393376    0    0     0     0 101444 27128 73 14 14  0  0  0 2026-09-21 18:44:36
 8  0      0 10036480  21480 393532    0    0     0     4 101708 23339 75 13 12  0  0  0 2026-09-21 18:44:37
 7  0      0 9795792  21480 393692    0    0     0     0 99367 20508 78 12 10  0  0  0 2026-09-21 18:44:38
 8  0      0 9746588  21488 393772    0    0     0    92 88742 19953 79 11 10  0  0  0 2026-09-21 18:44:39
 8  0      0 9619508  21488 393996    0    0     0     0 106973 35883 67 13 19  0  0  0 2026-09-21 18:44:40
 3  0      0 9348592  21488 394048    0    0     0     0 92501 12943 81 11  7  0  0  0 2026-09-21 18:44:41
 8  0      0 9212636  21488 394140    0    0     0     0 89561 14663 82 11  7  0  0  0 2026-09-21 18:44:42
 8  0      0 9211364  21488 394252    0    0     0     0 97933 24835 74 13 13  0  0  0 2026-09-21 18:44:43
 8  0      0 9143508  21488 394396    0    0     0     0 76517 3081 91  9  1  0  0  0 2026-09-21 18:44:44
 8  0      0 8606120  21488 394448    0    0     0     0 84936 7273 84 13  4  0  0  0 2026-09-21 18:44:45
 8  0      0 8536924  21488 394524    0    0     0     0 89043 27163 75 11 14  0  0  0 2026-09-21 18:44:46
 8  0      0 8432352  21488 394716    0    0     0     0 91266 13439 82 12  7  0  0  0 2026-09-21 18:44:47
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
