procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2780164  23500 419196    0    0    33    41 1472    1  2  1 97  0  0  0 2026-09-21 21:39:02
 0  0      0 2780884  23500 419160    0    0     0     0 1024 1230  2  3 95  0  0  0 2026-09-21 21:39:03
 0  0      0 2780884  23500 419160    0    0     0     0   46   55  0  0 100  0  0  0 2026-09-21 21:39:04
 0  0      0 2780884  23512 419140    0    0     0   140 3416 2226  4  2 95  0  0  0 2026-09-21 21:39:05
 0  0      0 2782620  23512 419140    0    0     0   120 2471 1269  2  1 98  0  0  0 2026-09-21 21:39:06
 0  0      0 2782620  23512 419140    0    0     0     0 4099 2431  2  3 95  0  0  0 2026-09-21 21:39:07
 0  0      0 2782620  23512 419140    0    0     0     0 6497 3942  4  3 94  0  0  0 2026-09-21 21:39:08
 0  0      0 2782620  23512 419140    0    0     0     0 8885 4960  6  3 91  0  0  0 2026-09-21 21:39:09
 0  0      0 2782368  23512 419140    0    0     0     0 10863 6128  5  5 90  0  0  0 2026-09-21 21:39:10
 0  0      0 2782292  23512 419156    0    0     0     0 12550 6284  8  5 87  0  0  0 2026-09-21 21:39:11
 0  0      0 2786540  23512 419188    0    0     0     0 14579 8195  8  6 86  0  0  0 2026-09-21 21:39:12
 1  0      0 2792100  23512 419284    0    0     0    20 17410 9184 12  9 80  0  0  0 2026-09-21 21:39:13
 3  0      0 2793204  23512 419348    0    0     0     0 20026 11656 14  9 77  0  0  0 2026-09-21 21:39:14
 0  0      0 2794440  23512 419528    0    0     0    12 24968 11691 19 14 66  0  0  0 2026-09-21 21:39:15
 1  0      0 2794296  23512 419756    0    0     0     0 25333 12644 23 16 61  0  0  0 2026-09-21 21:39:16
 1  0      0 2794812  23512 419924    0    0     0  3924 30900 13770 27 19 53  0  0  0 2026-09-21 21:39:17
 2  0      0 2792844  23512 420320    0    0     0     0 32807 13811 35 24 41  0  0  0 2026-09-21 21:39:18
 2  0      0 2790884  23512 420668    0    0     0     0 37676 11483 43 28 29  0  0  0 2026-09-21 21:39:19
 1  0      0 2789484  23512 421088    0    0     0     0 34533 7704 49 30 20  0  0  0 2026-09-21 21:39:20
 4  0      0 2788204  23512 421344    0    0     0     0 39651 8038 49 32 20  0  0  0 2026-09-21 21:39:21
 2  0      0 2786760  23512 421948    0    0     0     0 37699 4697 57 34  9  0  0  0 2026-09-21 21:39:22
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 2786560  23512 422244    0    0     0     0 38673 8033 47 31 22  0  0  0 2026-09-21 21:39:23
 3  0      0 2788828  23512 422752    0    0     0    12 37837 3816 59 35  6  0  0  0 2026-09-21 21:39:24
 3  0      0 2788168  23512 423052    0    0     0     0 40441 8320 47 31 22  0  0  0 2026-09-21 21:39:25
 4  0      0 2786536  23512 423584    0    0     0     0 39900 5780 50 36 14  0  0  0 2026-09-21 21:39:26
 3  0      0 2784908  23512 424016    0    0     0     0 38644 5720 54 35 12  0  0  0 2026-09-21 21:39:27
 2  0      0 2783544  23512 424432    0    0     0     0 40522 5590 50 35 15  0  0  0 2026-09-21 21:39:28
 3  0      0 2783000  23512 424660    0    0     0     0 36349 5493 51 36 14  0  0  0 2026-09-21 21:39:29
 3  0      0 2784272  23512 425112    0    0     0     0 36999 5590 53 35 13  0  0  0 2026-09-21 21:39:30
 3  0      0 2784576  23512 425484    0    0     0     0 38275 6556 50 36 14  0  0  0 2026-09-21 21:39:31
 3  0      0 2785172  23512 425780    0    0     0  4528 40599 6520 47 37 15  0  0  0 2026-09-21 21:39:32
 3  0      0 2785208  23512 426100    0    0     0     0 39522 8091 43 36 21  0  0  0 2026-09-21 21:39:33
