procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2843040  20056 399648    0    0   335   127 4546    6  5  5 90  0  0  0 2026-09-21 22:00:14
 0  0      0 2842536  20060 399700    0    0    88    12 1463 1702  4  3 92  1  0  0 2026-09-21 22:00:15
 0  0      0 2842536  20060 399700    0    0     0     0   47   56  0  0 99  0  0  0 2026-09-21 22:00:16
 0  0      0 2842536  20060 399700    0    0     0    12 4515 2797  3  2 96  0  0  0 2026-09-21 22:00:17
 0  0      0 2842536  20060 399680    0    0     0     0 2045 1061  1  2 98  0  0  0 2026-09-21 22:00:18
 0  0      0 2842536  20060 399668    0    0     0    12 4501 2580  3  2 95  0  0  0 2026-09-21 22:00:19
 0  0      0 2845032  20060 399576    0    0     0     0 5966 3393  3  2 95  0  0  0 2026-09-21 22:00:20
 0  0      0 2845032  20060 399540    0    0     0     0 7653 4699  5  4 91  0  0  0 2026-09-21 22:00:21
 0  0      0 2845032  20060 399364    0    0     0     0 9439 6364  6  4 90  0  0  0 2026-09-21 22:00:22
 0  0      0 2845032  20060 399228    0    0     0  3292 11189 6506  7  5 89  0  0  0 2026-09-21 22:00:23
 0  0      0 2844556  20060 399136    0    0     0     0 12623 7391  7  5 88  0  0  0 2026-09-21 22:00:24
 0  0      0 2849076  20060 398900    0    0     0     0 15306 8162 10  6 84  0  0  0 2026-09-21 22:00:25
 3  0      0 2853000  20060 398492    0    0     0     0 20223 11407 15 10 75  0  0  0 2026-09-21 22:00:26
 0  0      0 2853732  20060 397932    0    0     0    24 21508 10751 17 11 72  0  0  0 2026-09-21 22:00:27
 0  0      0 2854232  20060 397248    0    0     0    12 24563 12353 24 15 61  0  0  0 2026-09-21 22:00:28
 1  0      0 2853352  20060 396520    0    0     0     0 31330 14449 27 20 53  0  0  0 2026-09-21 22:00:29
 0  0      0 2854344  20060 396348    0    0     0     0 32303 13218 33 26 41  0  0  0 2026-09-21 22:00:30
 1  0      0 2851784  20060 396324    0    0     0     0 36360 11496 41 28 31  0  0  0 2026-09-21 22:00:31
 3  0      0 2852104  20060 396548    0    0     0     0 38727 8769 48 32 20  0  0  0 2026-09-21 22:00:32
 3  0      0 2848816  20060 396836    0    0     0     0 39223 7302 47 35 17  0  0  0 2026-09-21 22:00:33
 3  0      0 2848988  20060 397220    0    0     0     0 36455 4361 49 40 11  0  0  0 2026-09-21 22:00:34
