procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2922028  23144 397008    0    0   316   177 4909   17  8  5 88  0  0  0 2026-09-21 22:00:14
 0  0      0 2922028  23144 396976    0    0     0     0  962 1131  4  2 94  0  0  0 2026-09-21 22:00:15
 0  0      0 2903252  23144 396984    0    0     0     0 1300 1229  7  3 90  0  0  0 2026-09-21 22:00:16
 0  0      0 2917376  23144 396984    0    0     0     0 2601 3320  5  3 93  0  0  0 2026-09-21 22:00:17
 0  0      0 2918232  23152 396980    0    0     0    64 2586 2875  3  3 95  0  0  0 2026-09-21 22:00:18
 0  0      0 2919084  23152 396960    0    0     0  1504 4434 5465  4  3 93  1  0  0 2026-09-21 22:00:19
 0  0      0 2918356  23152 396940    0    0     0     0 5880 6909  4  4 93  0  0  0 2026-09-21 22:00:20
 0  0      0 2922804  23152 396836    0    0     0     0 6949 8423  5  4 91  0  0  0 2026-09-21 22:00:21
 0  0      0 2921040  23152 396752    0    0     0     0 9435 11517  5  6 89  0  0  0 2026-09-21 22:00:22
 0  0      0 2920032  23152 396640    0    0     0     4 10808 12463  7  5 88  0  0  0 2026-09-21 22:00:23
 1  0      0 2919780  23152 396492    0    0     0     0 11683 13881  8  5 87  0  0  0 2026-09-21 22:00:24
 3  0      0 2928556  23152 396216    0    0     0     0 12741 14695 10  7 84  0  0  0 2026-09-21 22:00:25
 4  0      0 2928100  23152 395844    0    0     0     0 18186 21495 11  8 80  0  0  0 2026-09-21 22:00:26
 4  0      0 3070416  23152 395376    0    0     0     0 21189 18856 16 11 73  0  0  0 2026-09-21 22:00:27
 1  0      0 3112472  23152 394884    0    0     0    12 24086 24998 17 13 70  0  0  0 2026-09-21 22:00:28
 6  0      0 3115968  23152 394308    0    0     0     8 27297 29515 22 12 65  0  0  0 2026-09-21 22:00:29
 4  0      0 3118564  23152 393984    0    0     0     0 32812 33459 23 18 59  0  0  0 2026-09-21 22:00:30
 5  0      0 3121096  23152 393960    0    0     0     0 34358 35712 31 17 52  0  0  0 2026-09-21 22:00:31
 3  0      0 3117076  23152 393960    0    0     0     0 37207 34261 32 19 48  0  0  0 2026-09-21 22:00:32
 3  0      0 3109252  23152 393960    0    0     0     0 39153 36297 33 21 46  0  0  0 2026-09-21 22:00:33
 5  0      0 3100696  23152 393960    0    0     0     8 37467 33658 33 21 46  0  0  0 2026-09-21 22:00:34
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 3092888  23152 393960    0    0     0     0 36868 32692 32 20 48  0  0  0 2026-09-21 22:00:35
 3  0      0 3085908  23152 394168    0    0     0     0 36577 31494 37 19 44  0  0  0 2026-09-21 22:00:36
 4  0      0 3076768  23152 394312    0    0     0     0 39131 33119 36 20 44  0  0  0 2026-09-21 22:00:37
 2  0      0 3072000  23152 394536    0    0     0     0 40462 31174 38 23 39  0  0  0 2026-09-21 22:00:38
 3  0      0 3056436  23152 394760    0    0     0     0 37222 26068 46 20 35  0  0  0 2026-09-21 22:00:39
 1  0      0 3049168  23152 395064    0    0     0     0 38559 27248 41 22 37  0  0  0 2026-09-21 22:00:40
 0  0      0 3045892  23152 395164    0    0     0     0 36312 24650 42 19 39  0  0  0 2026-09-21 22:00:41
 2  0      0 3033188  23152 395476    0    0     0     0 35659 20717 49 23 28  0  0  0 2026-09-21 22:00:42
 3  0      0 3023420  23152 395660    0    0     0     4 36625 21022 48 24 28  0  0  0 2026-09-21 22:00:43
 0  0      0 3018884  23152 395716    0    0     0     0 34841 23182 44 22 34  0  0  0 2026-09-21 22:00:44
 3  0      0 3006480  23152 396004    0    0     0  4752 39004 18690 55 23 22  0  0  0 2026-09-21 22:00:45
 2  0      0 3000436  23152 396128    0    0     0     0 33524 21600 49 20 31  0  0  0 2026-09-21 22:00:46
 1  0      0 2991428  23152 396132    0    0     0     0 39733 21592 52 25 23  0  0  0 2026-09-21 22:00:47
 1  0      0 2985488  23160 396284    0    0     0    68 36560 15895 56 24 20  0  0  0 2026-09-21 22:00:48
 2  0      0 2976196  23160 396644    0    0     0    52 34812 18197 52 22 26  0  0  0 2026-09-21 22:00:49
