procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2117628  85492 689224    0    0   332  3428 3842   22 11  3 84  3  0  0 2026-09-21 22:04:15
 2  0      0 2222460  85520 577872    0    0     0 12288 3231 6160  4  2 66 28  0  0 2026-09-21 22:04:16
 2  0      0 2222460  85560 578480    0    0     0 29232 4524 9023 17  3 49 31  0  0 2026-09-21 22:04:17
 0  0      0 2204760  85588 588736    0    0     0 21476 4030 6391 15  3 62 21  0  0 2026-09-21 22:04:18
 0  0      0 2204760  85588 588768    0    0     0  4592 2032 3640  1  1 90  8  0  0 2026-09-21 22:04:19
 2  0      0 2204760  85592 588764    0    0     0  4340 3188 4882  3  1 88  8  0  0 2026-09-21 22:04:20
 0  0      0 2204760  85600 588816    0    0     0  3996 2846 4535  2  1 90  7  0  0 2026-09-21 22:04:21
 0  0      0 2204760  85608 588840    0    0     0  3920 3863 5552  4  2 88  7  0  0 2026-09-21 22:04:22
 0  0      0 2204760  85612 588912    0    0     0  4032 3275 5149  3  2 89  7  0  0 2026-09-21 22:04:23
 0  0      0 2203736  85624 589976    0    0     0  8000 5442 7637  6  2 80 12  0  0 2026-09-21 22:04:24
 0  0      0 2203736  85628 590064    0    0     0  6284 4691 6645  5  2 83 10  0  0 2026-09-21 22:04:25
 0  0      0 2203736  85628 590096    0    0     0  6508 6673 8990  9  3 79 10  0  0 2026-09-21 22:04:26
 0  0      0 2203736  85648 590256    0    0     0  6580 8210 10585 11  4 74 11  0  0 2026-09-21 22:04:27
 0  0      0 2203736  85652 590268    0    0     0  6964 8371 10761 12  5 73 11  0  0 2026-09-21 22:04:28
 1  0      0 2203736  85664 590596    0    0     0  7776 11427 14348 19  6 65 10  0  0 2026-09-21 22:04:29
 1  0      0 2203736  85664 590884    0    0     0  8068 12290 15518 22  6 62 10  0  0 2026-09-21 22:04:30
 7  0      0 2203736  85676 591188    0    0     0  8472 13823 18034 28  7 56  9  0  0 2026-09-21 22:04:31
 1  0      0 2195544  85676 599656    0    0     0 17388 15646 19530 32  9 49 10  0  0 2026-09-21 22:04:32
12  0      0 2187352  85680 608264    0    0     0 20944 18268 21617 38 12 42  8  0  0 2026-09-21 22:04:33
 2  0      0 2184056  85692 611368    0    0     0 11444 16583 18663 31  9 53  7  0  0 2026-09-21 22:04:34
 1  0      0 2183016  85704 612504    0    0     0 10804 17731 20420 40 13 40  7  0  0 2026-09-21 22:04:35
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 2183016  85708 612644    0    0     0  8816 17120 17937 49  8 35  9  0  0 2026-09-21 22:04:36
 5  0      0 2173800  85728 621976    0    0     0 18952 21355 26280 69 13 15  4  0  0 2026-09-21 22:04:37
 3  0      0 2172776  85728 623000    0    0     0 10612 19731 23567 60 13 20  8  0  0 2026-09-21 22:04:38
 0  0      0 2171752  85736 624096    0    0     0  9544 21472 25070 69 12 15  5  0  0 2026-09-21 22:04:39
 4  0      0 2167272  85744 628640    0    0     0 14812 17659 21658 53 13 32  2  0  0 2026-09-21 22:04:40
 0  0      0 2158840  85760 637172    0    0     0 18184 20865 22780 60 14 23  4  0  0 2026-09-21 22:04:41
 2  0      0 2158840  85772 637160    0    0     0  9816 17932 20508 49 13 32  7  0  0 2026-09-21 22:04:42
29  0      0 2157816  85772 638260    0    0     0 11096 20876 20006 72 15 13  1  0  0 2026-09-21 22:04:43
22  0      0 2155768  85788 640348    0    0     0 12808 16146 18170 47  9 34  9  0  0 2026-09-21 22:04:44
50  0      0 2155768  85792 640412    0    0     0  9856 18543 18993 60 11 24  5  0  0 2026-09-21 22:04:45
14  0      0 2154744  85792 641460    0    0     0 11352 14419 16426 42  8 38 12  0  0 2026-09-21 22:04:46
 0  0      0 2153472  85800 642568    0    0     0 11824 17757 19046 48 14 31  7  0  0 2026-09-21 22:04:47
 0  0      0 2153472  85804 642616    0    0     0 14688 16999 16321 55 12 29  4  0  0 2026-09-21 22:04:48
 1  0      0 2151424  85816 644704    0    0     0 13096 15023 17244 44  8 38 10  0  0 2026-09-21 22:04:49
 0  0      0 2151424  85824 644772    0    0     0 11000 14768 15647 53 11 28  8  0  0 2026-09-21 22:04:50
 1  0      0 2149376  85832 646812    0    0     0 12904 16079 17146 52 10 34  5  0  0 2026-09-21 22:04:51
 0  0      0 2148352  85836 647988    0    0     0 12164 12874 13079 45  9 38  9  0  0 2026-09-21 22:04:52
 3  0      0 2145280  85848 651132    0    0     0 14148 16264 14829 51 11 34  5  0  0 2026-09-21 22:04:53
