procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2888632  23404 397664    0    0   189   203 11842   37 16  8 75  0  0  0 2026-09-21 22:10:43
 0  0      0 2885004  23404 397644    0    0     0     0 1023 1206  4  2 94  0  0  0 2026-09-21 22:10:44
 1  0      0 2863960  23404 397644    0    0     0     0 1312 1202  8  3 89  0  0  0 2026-09-21 22:10:45
 0  0      0 2875508  23404 397644    0    0     0     0 1998 2599  5  3 93  0  0  0 2026-09-21 22:10:46
 0  0      0 2875508  23404 397648    0    0     0     0 2834 3341  3  2 95  0  0  0 2026-09-21 22:10:47
 0  0      0 2875508  23404 397648    0    0     0     0 4010 5149  4  3 93  0  0  0 2026-09-21 22:10:48
 0  0      0 2877344  23404 397640    0    0     0     0 6236 7676  5  4 91  0  0  0 2026-09-21 22:10:49
 0  0      0 2876336  23404 397584    0    0     0     0 7143 8595  5  4 91  0  0  0 2026-09-21 22:10:50
 0  0      0 2876336  23404 397500    0    0     0     0 8168 10392  6  5 89  0  0  0 2026-09-21 22:10:51
 0  0      0 2876336  23404 397396    0    0     0     0 10086 12083  6  6 88  0  0  0 2026-09-21 22:10:52
 0  0      0 2876340  23404 397300    0    0     0     0 13616 15808  9  6 85  0  0  0 2026-09-21 22:10:53
 0  0      0 2876340  23404 397180    0    0     0  1644 14093 15881 10  8 82  0  0  0 2026-09-21 22:10:54
 0  0      0 2885160  23404 396960    0    0     0     0 17430 19652 13  9 77  0  0  0 2026-09-21 22:10:55
 0  0      0 2970796  23404 396548    0    0     0     0 23392 24358 15 12 72  0  0  0 2026-09-21 22:10:56
 2  0      0 2974816  23404 395916    0    0     0     0 27627 29045 18 12 70  0  0  0 2026-09-21 22:10:57
 4  0      0 3019128  23404 395480    0    0     0    20 33232 31243 26 17 57  0  0  0 2026-09-21 22:10:58
 1  0      0 3081884  23404 395396    0    0     0     0 36606 34936 33 19 48  0  0  0 2026-09-21 22:10:59
 1  0      0 3085828  23404 395372    0    0     0     0 34655 33479 31 18 52  0  0  0 2026-09-21 22:11:00
 5  0      0 3087464  23404 395348    0    0     0     0 37758 34486 34 21 46  0  0  0 2026-09-21 22:11:01
 1  0      0 3087224  23404 395348    0    0     0     0 38879 36076 35 20 45  0  0  0 2026-09-21 22:11:02
 6  0      0 3087224  23412 395332    0    0     0    80 36740 32150 36 19 45  0  0  0 2026-09-21 22:11:03
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 3082436  23412 395332    0    0     0  7780 38020 32061 40 19 41  1  0  0 2026-09-21 22:11:04
 4  0      0 3077144  23412 395332    0    0     0     0 39567 33447 32 22 46  0  0  0 2026-09-21 22:11:05
 4  0      0 3072952  23412 395508    0    0     0     0 39579 33865 38 21 41  0  0  0 2026-09-21 22:11:06
 4  0      0 3063552  23412 395604    0    0     0     0 35402 29540 39 22 39  0  0  0 2026-09-21 22:11:07
 4  0      0 3050844  23412 395956    0    0     0     0 38357 29479 40 24 35  0  0  0 2026-09-21 22:11:08
 3  0      0 3036612  23412 396172    0    0     0     0 34865 20941 48 23 28  0  0  0 2026-09-21 22:11:09
 0  0      0 3028744  23412 396252    0    0     0     0 35724 18335 48 22 30  0  0  0 2026-09-21 22:11:10
 2  0      0 3024268  23412 396588    0    0     0     0 35899 25497 42 22 36  0  0  0 2026-09-21 22:11:11
 4  0      0 3017568  23412 396748    0    0     0     0 36393 20687 47 24 28  0  0  0 2026-09-21 22:11:12
 4  0      0 3008140  23412 396884    0    0     0    12 37641 16369 56 24 20  0  0  0 2026-09-21 22:11:13
 1  0      0 3004076  23412 397196    0    0     0     0 36721 23385 47 23 30  0  0  0 2026-09-21 22:11:14
 3  0      0 3000148  23412 397296    0    0     0     8 36135 16106 57 23 20  0  0  0 2026-09-21 22:11:15
 4  0      0 2991624  23412 397332    0    0     0     0 37474 18457 53 24 24  0  0  0 2026-09-21 22:11:16
 3  0      0 2983808  23412 397392    0    0     0     0 38495 17784 55 26 20  0  0  0 2026-09-21 22:11:17
 3  0      0 2978604  23412 397788    0    0     0     0 36895 18981 51 24 26  0  0  0 2026-09-21 22:11:18
